player_id,name,player_club,age,position,market_value,nationality,player_height,player_agent,strong_foot,contract_value_time
168444,Matteo Pisseri,Cesena,33.0,Goalkeeper,300.0,Italy,1.88,,right,2025.0
530847,Alessandro Siano,Cesena,24.0,Goalkeeper,100.0,Italy,1.85,,right,2026.0
925504,Giulio Veliaj,Cesena,20.0,Goalkeeper,50.0,Albania,1.93,,right,2025.0
337360,Riccardo Gagno,Modena,27.0,Goalkeeper,700.0,Italy,1.86,P&P Sport ...,right,2026.0
85380,Andrea Seculin,Modena,34.0,Goalkeeper,250.0,Italy,1.9,,right,2025.0
537548,Fabrizio Bagheria,Modena,24.0,Goalkeeper,50.0,Italy,1.89,,right,2025.0
258482,Boris Radunović,Bari,28.0,Goalkeeper,750.0,Serbia,1.94,,right,2025.0
350082,Marco Pissardo,Bari,27.0,Goalkeeper,350.0,Italy,1.84,,right,2026.0
417414,Davide Marfella,Bari,25.0,Goalkeeper,50.0,Italy,1.82,,right,2025.0
135747,Luca Lezzerini,Brescia,30.0,Goalkeeper,400.0,Italy,1.95,,right,2026.0
234880,Lorenzo Andrenacci,Brescia,30.0,Goalkeeper,250.0,Italy,1.88,,right,2026.0
457859,Michele Avella,Brescia,25.0,Goalkeeper,150.0,Italy,1.88,,left,
165893,Mirko Pigliacelli,Catanzaro,31.0,Goalkeeper,500.0,Italy,1.84,,right,2026.0
421766,Ludovico Gelmi,Catanzaro,24.0,Goalkeeper,175.0,Italy,1.91,,right,2025.0
902633,Edoardo Borrelli,Catanzaro,20.0,Goalkeeper,50.0,Italy,1.87,SEG,right,2026.0
435406,Demba Thiam,Juve Stabia,27.0,Goalkeeper,750.0,Senegal,2.02,,right,2025.0
340448,Kristjan Matosevic,Juve Stabia,27.0,Goalkeeper,200.0,Croatia,1.96,,left,2025.0
385397,Alessandro Signorini,Juve Stabia,25.0,Goalkeeper,50.0,Italy,1.82,,right,2025.0
110925,Francesco Bardi,Reggiana,33.0,Goalkeeper,400.0,Italy,1.88,,right,2025.0
484160,Alex Sposito,Reggiana,23.0,Goalkeeper,150.0,Italy,1.93,,left,2026.0
916430,Edoardo Motta,Reggiana,20.0,Goalkeeper,100.0,Italy,1.94,,right,2026.0
215167,Marco Bleve,Carrarese,29.0,Goalkeeper,500.0,Italy,1.84,,right,2025.0
55000,Vincenzo Fiorillo,Carrarese,35.0,Goalkeeper,150.0,Italy,1.9,,left,2025.0
346528,Stefano Mazzini,Carrarese,26.0,Goalkeeper,50.0,Italy,1.94,,right,2026.0
42796,Nicola Ravaglia,Carrarese,36.0,Goalkeeper,50.0,Italy,1.84,,right,2025.0
804632,Gianluca Mazzi,Carrarese,21.0,Goalkeeper,50.0,Italy,1.87,,right,2025.0
300137,Marius Adamonis,Südtirol,28.0,Goalkeeper,800.0,Lithuania,1.91,,right,2025.0
327326,Giacomo Poluzzi,Südtirol,37.0,Goalkeeper,300.0,Italy,1.86,,left,2026.0
85240,Eugenio Lamanna,Südtirol,35.0,Goalkeeper,50.0,Italy,1.87,MVP United,right,2025.0
257660,Marco Festa,Mantova,32.0,Goalkeeper,350.0,Italy,1.9,,right,2026.0
814002,Luca Sonzogni,Mantova,20.0,Goalkeeper,150.0,Italy,1.85,,right,2026.0
167685,Alessandro Micai,Cosenza,31.0,Goalkeeper,400.0,Italy,1.86,,right,2026.0
459102,Thomas Vettorel,Cosenza,24.0,Goalkeeper,200.0,Italy,1.9,,right,2026.0
715616,Gabriele Baldi,Cosenza,20.0,Goalkeeper,150.0,Italy,1.96,,right,2027.0
565241,Alessandro Lai,Cosenza,24.0,Goalkeeper,50.0,Italy,1.86,,right,2025.0
258608,Elhan Kastrati,Cittadella,28.0,Goalkeeper,750.0,Albania,1.89,YOU FIRST,right,2026.0
176182,Luca Maniero,Cittadella,29.0,Goalkeeper,300.0,Italy,1.89,,right,
421764,Matteo Cardinali,Cittadella,23.0,Goalkeeper,200.0,Italy,1.9,YOU FIRST,right,2026.0
954016,Edoardo Scquizzato,Cittadella,18.0,Goalkeeper,50.0,Italy,1.8,,"
                            Jul 1, 2024                        ",
315858,Gianluigi Donnarumma,Paris SG,26.0,Goalkeeper,35000.0,Italy,1.96,Team Raiola,right,2026.0
318470,Matvey Safonov,Paris SG,26.0,Goalkeeper,22000.0,Russia,1.92,,right,2029.0
466783,Arnau Tenas,Paris SG,23.0,Goalkeeper,4000.0,Spain,1.85,,right,2026.0
346546,Radoslaw Majecki,Monaco,25.0,Goalkeeper,7000.0,Poland,1.93,ROOF,right,2028.0
251322,Philipp Köhn,Monaco,27.0,Goalkeeper,4000.0,Switzerland,1.9,,right,2028.0
745341,Yann Lienard,Monaco,22.0,Goalkeeper,200.0,France,1.94,,right,2027.0
463600,Lucas Chevalier,LOSC Lille,23.0,Goalkeeper,30000.0,France,1.89,,right,2027.0
33781,Vito Mannone,LOSC Lille,37.0,Goalkeeper,200.0,Italy,1.88,,right,2025.0
205465,Marc-Aurèle Caillard,LOSC Lille,31.0,Goalkeeper,150.0,France,1.92,,right,2025.0
229604,Gerónimo Rulli,Marseille,33.0,Goalkeeper,8000.0,Argentina,1.89,CAA Stellar,right,2027.0
315253,Jeffrey de Lange,Marseille,27.0,Goalkeeper,2500.0,Netherlands,1.9,GFM,right,2027.0
199321,Rubén Blanco,Marseille,29.0,Goalkeeper,1500.0,Spain,1.88,,right,2026.0
727086,Jelle Van Neck,Marseille B,21.0,Goalkeeper,100.0,Belgium,1.91,,right,2027.0
352041,Lucas Perri,Olympique Lyon,27.0,Goalkeeper,10000.0,Brazil,1.97,LEFT Sports,right,2028.0
282028,Rémy Descamps,Olympique Lyon,28.0,Goalkeeper,1500.0,France,1.96,,left,2027.0
1071430,Lassine Diarra,Olymp. Lyon B,22.0,Goalkeeper,25.0,Mali,1.9,,right,2027.0
465555,Djordje Petrovic,R. Strasbourg,25.0,Goalkeeper,18000.0,Serbia,1.9,Unique Sports Group,right,2025.0
667991,Alaa Bellaarouch,R. Strasbourg,23.0,Goalkeeper,500.0,Morocco,1.89,,right,2027.0
112822,Karl-Johan Johnsson,R. Strasbourg,35.0,Goalkeeper,400.0,Sweden,1.88,,right,2026.0
465955,Marcin Bulka,OGC Nice,25.0,Goalkeeper,20000.0,Poland,1.99,,right,2026.0
127188,Maxime Dupé,OGC Nice,32.0,Goalkeeper,1200.0,France,1.88,SVF FOOT,right,2026.0
789419,Teddy Boulhendi,OGC Nice,24.0,Goalkeeper,100.0,Algeria,1.85,,"
                            Jul 1, 2020                        ",2025.0
191056,Brice Samba,Stade Rennais,31.0,Goalkeeper,15000.0,France,1.87,Sport Cover,left,2029.0
576033,Doğan Alemdar,Stade Rennais,22.0,Goalkeeper,2000.0,Türkiye,1.92,FutureBall,right,2027.0
193256,Gauthier Gallon,Stade Rennais,32.0,Goalkeeper,1000.0,France,1.87,Kemari,right,2027.0
23951,Steve Mandanda,Stade Rennais,40.0,Goalkeeper,700.0,France,1.87,,right,2025.0
72414,Geoffrey Lembet,Stade Rennais,36.0,Goalkeeper,150.0,Central African Republic,1.86,,left,2025.0
128969,Mathew Ryan,Lens,33.0,Goalkeeper,2500.0,Australia,1.84,,right,2025.0
415383,Hervé Koffi,Lens,28.0,Goalkeeper,1500.0,Burkina Faso,1.86,,right,2028.0
28356,Denis Petric,Lens,36.0,Goalkeeper,100.0,Slovenia,1.86,,right,2025.0
124884,Marco Bizot,Stade Brestois,34.0,Goalkeeper,3500.0,Netherlands,1.93,Key United,right,2026.0
525155,Grégoire Coudert,Stade Brestois,26.0,Goalkeeper,400.0,France,1.92,,left,2027.0
448632,Yehvann Diouf,Stade Reims,25.0,Goalkeeper,9000.0,Senegal,1.9,FAIR SPORT MNG,right,2027.0
395602,Alexandre Olliero,Stade Reims,29.0,Goalkeeper,300.0,France,1.93,LB SPORT & ...,right,2026.0
12029,Ludovic Butelle,Stade Reims,42.0,Goalkeeper,100.0,France,1.88,,left,2025.0
357117,Alban Lafont,FC Nantes,26.0,Goalkeeper,4000.0,France,1.96,Sport Cover,right,2027.0
60561,Anthony Lopes,FC Nantes,34.0,Goalkeeper,1500.0,Portugal,1.84,,left,2025.0
190280,Patrik Carlgren,FC Nantes,33.0,Goalkeeper,800.0,Sweden,1.89,HCM Sports ...,right,2026.0
677820,Hugo Barbet,FC Nantes,23.0,Goalkeeper,100.0,France,1.89,,right,2026.0
912902,Guillaume Restes,Toulouse,20.0,Goalkeeper,20000.0,France,1.88,Classico,left,2028.0
328770,Kjetil Haug,Toulouse,26.0,Goalkeeper,600.0,Norway,1.87,Golden Sports Mgmt,right,2026.0
854988,Justin Lacombe,Toulouse,22.0,Goalkeeper,50.0,France,1.92,SBE Management AG,right,2026.0
170911,Donovan Léon,AJ Auxerre,32.0,Goalkeeper,800.0,French Guiana,1.87,,right,2027.0
695422,Théo De Percin,AJ Auxerre,24.0,Goalkeeper,300.0,France,1.85,Kemari,right,2028.0
419996,Raphaël Adiceam,AJ Auxerre,34.0,Goalkeeper,50.0,France,1.79,,left,2025.0
379869,Arthur Desmas,Le Havre AC,31.0,Goalkeeper,1500.0,France,1.96,,right,2025.0
60543,Mathieu Gorgelin,Le Havre AC,34.0,Goalkeeper,200.0,France,1.87,,left,2025.0
357047,Gautier Larsonneur,Saint-Étienne,28.0,Goalkeeper,3500.0,France,1.81,,right,2026.0
78047,Brice Maubleu,Saint-Étienne,35.0,Goalkeeper,300.0,France,1.92,,right,2026.0
836132,Boubacar Fall,Saint-Étienne,24.0,Goalkeeper,100.0,Senegal,1.98,,left,2025.0
127181,Benjamin Lecomte,Montpellier,34.0,Goalkeeper,2000.0,France,1.86,YSI Football,left,2027.0
