player_id,name,player_club,age,position,goalkeeper_or_not,market_value,nationality,player_height,player_agent,strong_foot,contract_value_time,appearances,PPG,goals,assists,own_goals,substitutions_on,substitutions_off,yellow_cards,second_yellow_cards,red_cards,penalty_goals,minutes_per_goal,minutes_played,goals_conceded,clean_sheet,crawl_timestamp,source
288340,Phillip Tietz,FC Augsburg,27.0,Centre-Forward,0,5000.0,Germany,1.9,None,right,2027.0,38.0,1.37,8.0,3.0,0,15.0,16.0,5.0,0,0,1.0,258.0,2.065,0.0,0.0,1748226211345,https://www.transfermarkt.com/phillip-tietz/profil/spieler/288340
119115,Diego Falcinelli,Spezia Calcio,33.0,Centre-Forward,0,400.0,Italy,1.86,None,left,2025.0,25.0,1.88,1.0,1.0,0,19.0,6.0,2.0,0,0,0,663.0,663.0,0.0,0.0,1748226224221,https://www.transfermarkt.com/diego-falcinelli/profil/spieler/119115
340982,Florinel Coman,Cagliari,27.0,Left Winger,0,6000.0,Romania,1.82,P&P Sport ...,right,2025.0,28.0,1.32,4.0,8.0,0,7.0,15.0,3.0,0,0,0,453.0,1.81,0.0,0.0,1748226246718,https://www.transfermarkt.com/florinel-coman/profil/spieler/340982
315867,Gianluca Scamacca,Atalanta BC,26.0,Centre-Forward,0,24000.0,Italy,1.95,CAA Stellar,right,2027.0,1.0,1.0,0.0,0,0,1.0,0.0,0.0,0,0,0,0.0,5.0,0.0,0.0,1748226248658,https://www.transfermarkt.com/gianluca-scamacca/profil/spieler/315867
228912,Liam Lindsay,Preston,29.0,Centre-Back,0,2000.0,Scotland,1.91,None,right,2027.0,43.0,1.23,1.0,1.0,0,8.0,4.0,6.0,2.0,0,0,3.157,3.157,0.0,0.0,1748226250586,https://www.transfermarkt.com/liam-lindsay/profil/spieler/228912
398031,Fabio Maistro,Juve Stabia,27.0,Central Midfield,0,450.0,Italy,1.8,None,right,2026.0,28.0,1.14,2.0,1.0,0,14.0,14.0,2.0,0,0,0,562.0,1.123,0.0,0.0,1748226274965,https://www.transfermarkt.com/fabio-maistro/profil/spieler/398031
513245,Jesper Lindstrøm,Everton,25.0,Right Winger,0,20000.0,Denmark,1.82,None,right,2025.0,30.0,1.3,0.0,2.0,0,11.0,16.0,3.0,0,0,0,0.0,1.554,0.0,0.0,1748226288649,https://www.transfermarkt.com/jesper-lindstrom/profil/spieler/513245
967306,Alfie Massey,Millwall,19.0,Central Midfield,0,50.0,England,1.83,None,"Jul 1, 2024",-,2.0,3.0,0.0,0,0,1.0,1.0,0.0,0,0,0,0.0,72.0,0.0,0.0,1748226300875,https://www.transfermarkt.com/alfie-massey/profil/spieler/967306
531065,Oussama El Azzouzi,Bologna,23.0,Defensive Midfield,0,2000.0,Morocco,1.89,HCM Sports ...,right,2027.0,3.0,2.0,0.0,0,0,3.0,0.0,0.0,0,0,0,0.0,25.0,0.0,0.0,1748226303046,https://www.transfermarkt.com/oussama-el-azzouzi/profil/spieler/531065
198589,Lewis Baker,Stoke City,30.0,Central Midfield,0,1500.0,England,1.82,None,right,2026.0,36.0,1.42,8.0,3.0,0,9.0,9.0,6.0,0,0,3.0,305.0,2.443,0.0,0.0,1748226327531,https://www.transfermarkt.com/lewis-baker/profil/spieler/198589
980417,Nathan Lowe,Stoke City,19.0,Centre-Forward,0,250.0,England,1.93,None,both,2028.0,42.0,1.98,22.0,7.0,0,10.0,14.0,3.0,0,0,0,135.0,2.959,0.0,0.0,1748226340370,https://www.transfermarkt.com/nathan-lowe/profil/spieler/980417
665546,Muhamed Tijani,Plymouth,24.0,Centre-Forward,0,800.0,Nigeria,1.91,None,"Jul 2, 2024",2025.0,14.0,1.36,2.0,1.0,0,10.0,4.0,2.0,0,0,0,231.0,461.0,0.0,0.0,1748226352602,https://www.transfermarkt.com/muhamed-tijani/profil/spieler/665546
481834,Andrea Carboni,Monza,24.0,Centre-Back,0,3400.0,Italy,1.87,None,left,2027.0,28.0,0.68,0.0,1.0,0,2.0,7.0,5.0,0,0,0,0.0,2.267,0.0,0.0,1748226375194,https://www.transfermarkt.com/andrea-carboni/profil/spieler/481834
467992,Samuele Ricci,Torino,23.0,Defensive Midfield,0,30000.0,Italy,1.81,None,right,2028.0,36.0,1.28,1.0,2.0,0,1.0,14.0,9.0,0,1.0,0,2.959,2.959,0.0,0.0,1748226388485,https://www.transfermarkt.com/samuele-ricci/profil/spieler/467992
627248,Lewis Dobbin,Norwich,22.0,Left Winger,0,2500.0,England,1.75,None,right,2025.0,29.0,1.62,2.0,0,0,18.0,7.0,1.0,0,0,0,565.0,1.129,0.0,0.0,1748226390647,https://www.transfermarkt.com/lewis-dobbin/profil/spieler/627248
927251,Gianmarco Castorri,Cesena,19.0,Central Midfield,0,150.0,Italy,1.85,None,right,-,38.0,1.32,5.0,6.0,0,5.0,13.0,4.0,0,1.0,0,582.0,2.911,0.0,0.0,1748226393953,https://www.transfermarkt.com/gianmarco-castorri/profil/spieler/927251
887738,Zylyf Muça,Brescia,20.0,Right-Back,0,50.0,Albania,1.85,None,"Jul 1, 2023",-,3.0,0.67,0.0,0,0,1.0,1.0,1.0,0,0,0,0.0,177.0,0.0,0.0,1748226396588,https://www.transfermarkt.com/zylyf-muca/profil/spieler/887738
401356,Edson Álvarez,West Ham,27.0,Defensive Midfield,0,30000.0,Mexico,1.9,Muy Manero,right,2028.0,31.0,1.23,0.0,1.0,0,8.0,17.0,7.0,2.0,0,0,0.0,2.003,0.0,0.0,1748226422115,https://www.transfermarkt.com/edson-alvarez/profil/spieler/401356
419929,Josh Tymon,Swansea,26.0,Left-Back,0,3200.0,England,1.8,None,left,2026.0,48.0,1.27,2.0,7.0,1.0,3.0,5.0,6.0,0,0,0,2.045,4.09,0.0,0.0,1748226446499,https://www.transfermarkt.com/josh-tymon/profil/spieler/419929
242469,Mario Gargiulo,Cosenza,29.0,Central Midfield,0,500.0,Italy,1.87,None,left,2026.0,33.0,0.79,1.0,1.0,0,6.0,7.0,6.0,0,0,0,2.446,2.446,0.0,0.0,1748226448837,https://www.transfermarkt.com/mario-gargiulo/profil/spieler/242469
450234,Marco John,Greuther Fürth,23.0,Left-Back,0,1000.0,Germany,1.84,Sport Business ...,left,2026.0,18.0,1.5,0.0,1.0,0,2.0,6.0,1.0,0,0,0,0.0,1.358,0.0,0.0,1748226460798,https://www.transfermarkt.com/marco-john/profil/spieler/450234
401529,Dodô,Fiorentina,26.0,Right-Back,0,22000.0,Brazil,1.66,Bertolucci Sports,right,2027.0,46.0,1.74,0.0,6.0,0,4.0,8.0,12.0,0,0,0,0.0,3.852,0.0,0.0,1748226462767,https://www.transfermarkt.com/dodo/profil/spieler/401529
119120,Robert Leipertz,SSV Ulm 1846,32.0,Attacking Midfield,0,400.0,Germany,1.83,SEG,left,2025.0,6.0,0.5,1.0,0,0,4.0,0.0,1.0,0,0,0,246.0,246.0,0.0,0.0,1748226475276,https://www.transfermarkt.com/robert-leipertz/profil/spieler/119120
586834,Jesurun Rak-Sakyi,Sheff Utd,22.0,Right Winger,0,3000.0,England,1.78,Seven Sports ...,left,2025.0,36.0,1.92,7.0,2.0,0,13.0,22.0,1.0,0,0,0,259.0,1.812,0.0,0.0,1748226477426,https://www.transfermarkt.com/jesurun-rak-sakyi/profil/spieler/586834
392966,Nadir Zortea,Cagliari,25.0,Right Midfield,0,4500.0,Italy,1.87,None,right,2028.0,37.0,1.0,6.0,2.0,0,3.0,16.0,3.0,0,0,0,472.0,2.831,0.0,0.0,1748226479226,https://www.transfermarkt.com/nadir-zortea/profil/spieler/392966
128904,Ben Gibson,Stoke City,32.0,Centre-Back,0,1000.0,England,1.85,SMI Sports ...,left,2027.0,25.0,0.92,3.0,0,2.0,2.0,3.0,7.0,0,0,0,689.0,2.067,0.0,0.0,1748226481283,https://www.transfermarkt.com/ben-gibson/profil/spieler/128904
234029,Grischa Prömel,TSG Hoffenheim,30.0,Central Midfield,0,4500.0,Germany,1.84,Unique Sports Group,right,2026.0,3.0,2.0,0.0,0,0,0,2.0,0.0,0,0,0,0.0,237.0,0.0,0.0,1748226483304,https://www.transfermarkt.com/grischa-promel/profil/spieler/234029
646658,Aaron Ramsey,Burnley,22.0,Attacking Midfield,0,10000.0,England,1.81,Unique Sports Group,right,2028.0,1.0,3.0,0.0,0,0,1.0,0.0,0.0,0,0,0,0.0,6.0,0.0,0.0,1748226507480,https://www.transfermarkt.com/aaron-ramsey/profil/spieler/646658
346472,Tom Dele-Bashiru,Watford,25.0,Central Midfield,0,1200.0,Nigeria,1.78,None,right,2026.0,30.0,1.33,4.0,0,0,3.0,12.0,1.0,0,0,3.0,563.0,2.251,0.0,0.0,1748226510187,https://www.transfermarkt.com/tom-dele-bashiru/profil/spieler/346472
236509,Connor Ogilvie,Portsmouth,29.0,Left-Back,0,275.0,England,1.84,PANTHERA,left,2026.0,46.0,1.15,4.0,1.0,1.0,0,1.0,5.0,0,0,0,1.03,4.119,0.0,0.0,1748226522320,https://www.transfermarkt.com/connor-ogilvie/profil/spieler/236509
188910,Sei Muroya,Hannover 96,31.0,Right-Back,0,700.0,Japan,1.76,PRO Profil GmbH,right,2025.0,28.0,1.36,0.0,0,0,2.0,9.0,6.0,0,0,0,0.0,2.256,0.0,0.0,1748226524186,https://www.transfermarkt.com/sei-muroya/profil/spieler/188910
287863,Antonio Palumbo,Modena,28.0,Central Midfield,0,2200.0,Italy,1.82,None,left,2027.0,36.0,1.14,9.0,10.0,0,1.0,10.0,10.0,0,1.0,5.0,339.0,3.049,0.0,0.0,1748226526067,https://www.transfermarkt.com/antonio-palumbo/profil/spieler/287863
280581,Boris Tomiak,Hannover 96,26.0,Centre-Back,0,2000.0,Germany,1.93,KL Sportsbase,right,2028.0,28.0,1.36,5.0,2.0,0,1.0,3.0,11.0,0,1.0,4.0,474.0,2.369,0.0,0.0,1748226527394,https://www.transfermarkt.com/boris-tomiak/profil/spieler/280581
1159022,Mateus Lusuardi,Frosinone,21.0,Centre-Back,0,300.0,Brazil,1.9,None,Defender - Centre-Back,2027.0,12.0,1.17,2.0,0,0,1.0,2.0,0.0,0,0,0,462.0,924.0,0.0,0.0,1748226529298,https://www.transfermarkt.com/mateus-lusuardi/profil/spieler/1159022
314367,Marcus Edwards,Burnley,26.0,Right Winger,0,15000.0,England,1.68,Wasserman,left,2025.0,26.0,2.31,5.0,1.0,0,10.0,15.0,1.0,0,0,0,269.0,1.346,0.0,0.0,1748226542722,https://www.transfermarkt.com/marcus-edwards/profil/spieler/314367
1152976,Eric Porstner,Nürnberg U19,18.0,Left-Back,0,200.0,Germany,1.87,Karl M. Herzog ...,left,-,24.0,1.92,2.0,3.0,0,1.0,6.0,2.0,0,0,0,994.0,1.987,0.0,0.0,1748226545189,https://www.transfermarkt.com/eric-porstner/profil/spieler/1152976
569366,Enzo Millot,VfB Stuttgart,22.0,Attacking Midfield,0,35000.0,France,1.75,None,left,2028.0,43.0,1.6,12.0,8.0,0,9.0,21.0,12.0,0,0,0,238.0,2.856,0.0,0.0,1748226547040,https://www.transfermarkt.com/enzo-millot/profil/spieler/569366
730861,Milos Kerkez,Bournemouth,21.0,Left-Back,0,35000.0,Hungary,1.8,LIAN Sports Group,left,2028.0,41.0,1.59,2.0,6.0,0,1.0,6.0,6.0,0,0,0,1.783,3.565,0.0,0.0,1748226548883,https://www.transfermarkt.com/milos-kerkez/profil/spieler/730861
608832,Merlin Röhl,SC Freiburg,22.0,Attacking Midfield,0,12000.0,Germany,1.92,None,right,-,20.0,1.65,0.0,1.0,0,9.0,10.0,2.0,0,0,0,0.0,974.0,0.0,0.0,1748226552797,https://www.transfermarkt.com/merlin-rohl/profil/spieler/608832
177843,Domenico Berardi,Sassuolo,30.0,Right Winger,0,10000.0,Italy,1.83,None,left,2027.0,29.0,2.38,6.0,14.0,0,4.0,16.0,4.0,0,0,1.0,378.0,2.266,0.0,0.0,1748226554548,https://www.transfermarkt.com/domenico-berardi/profil/spieler/177843
943549,Mark O'Mahony,Portsmouth,20.0,Centre-Forward,0,500.0,Ireland,1.82,None,right,2025.0,14.0,0.93,4.0,0,0,9.0,5.0,1.0,0,0,0,168.0,673.0,0.0,0.0,1748226567522,https://www.transfermarkt.com/mark-omahony/profil/spieler/943549
812902,Jonathan Varane,QPR,23.0,Central Midfield,0,1200.0,Martinique,1.9,UTOPIA,right,2028.0,43.0,1.42,1.0,2.0,0,10.0,9.0,9.0,0,1.0,0,2.931,2.931,0.0,0.0,1748226592054,https://www.transfermarkt.com/jonathan-varane/profil/spieler/812902
346567,Luca Pellegrini,Lazio,26.0,Left-Back,0,2500.0,Italy,1.78,Team Raiola,left,2025.0,30.0,1.83,0.0,6.0,0,13.0,7.0,9.0,0,0,0,0.0,1.592,0.0,0.0,1748226614329,https://www.transfermarkt.com/luca-pellegrini/profil/spieler/346567
504209,Gianluca Busio,Venezia,22.0,Central Midfield,0,6500.0,United States,1.72,None,right,2026.0,33.0,0.82,2.0,0,0,5.0,12.0,4.0,0,0,0,1.264,2.527,0.0,0.0,1748226616372,https://www.transfermarkt.com/gianluca-busio/profil/spieler/504209
192638,Nicolas Haas,FC Empoli,29.0,Central Midfield,0,700.0,Switzerland,1.78,Wasserman,right,2025.0,12.0,1.75,1.0,1.0,0,9.0,1.0,1.0,0,0,0,372.0,372.0,0.0,0.0,1748226618163,https://www.transfermarkt.com/nicolas-haas/profil/spieler/192638
510310,Sivert Mannsverk,Cardiff,23.0,Defensive Midfield,0,5000.0,Norway,1.85,Solbakken / Player ...,right,2025.0,20.0,1.2,0.0,1.0,0,2.0,12.0,5.0,0,0,0,0.0,1.403,0.0,0.0,1748226621066,https://www.transfermarkt.com/sivert-mannsverk/profil/spieler/510310
562255,David Wieser,Mantova,23.0,Central Midfield,0,350.0,Italy,1.82,None,"Jul 28, 2023",2027.0,31.0,1.32,0.0,3.0,0,23.0,8.0,3.0,0,0,0,0.0,933.0,0.0,0.0,1748226634504,https://www.transfermarkt.com/david-wieser/profil/spieler/562255
744600,Niklas Jahn,VfL Bochum,20.0,Defensive Midfield,0,200.0,Germany,1.72,ROOF Talents,right,2027.0,18.0,2.33,1.0,3.0,0,0,9.0,0.0,0,0,0,1.455,1.455,0.0,0.0,1748226647008,https://www.transfermarkt.com/niklas-jahn/profil/spieler/744600
534033,Alexis Mac Allister,Liverpool,26.0,Central Midfield,0,90000.0,Argentina,1.76,None,right,2028.0,49.0,2.35,7.0,6.0,0,9.0,18.0,11.0,0,0,0,510.0,3.569,0.0,0.0,1748226671045,https://www.transfermarkt.com/alexis-mac-allister/profil/spieler/534033
884820,Almugera Kabar,Bor. Dortmund,18.0,Left-Back,0,1000.0,Germany,1.86,None,left,2028.0,25.0,1.2,1.0,1.0,0,4.0,13.0,4.0,2.0,0,0,1.577,1.577,0.0,0.0,1748226674596,https://www.transfermarkt.com/almugera-kabar/profil/spieler/884820
948932,Gabe Forsyth,Norwich,18.0,Central Midfield,0,100.0,Scotland,1.84,Unique Sports Group,left,2028.0,8.0,0.63,0.0,0,0,5.0,3.0,1.0,0,0,0,0.0,288.0,0.0,0.0,1748226677457,https://www.transfermarkt.com/gabe-forsyth/profil/spieler/948932
